generation,rank_1,rank_2,swapAccepted
37498000,1,2,0
37499000,1,3,0
37500000,1,2,1
37501000,2,3,0
37502000,2,3,0
37503000,1,3,0
37504000,1,3,0
37505000,1,2,1
37506000,2,4,0
37507000,2,3,0
37508000,2,3,0
37509000,3,4,0
37510000,2,4,0
37511000,2,3,0
37512000,2,4,0
37513000,3,4,1
37514000,2,4,0
37515000,3,4,1
37516000,2,3,0
37517000,2,4,0
37518000,1,4,0
37519000,2,3,1
37520000,2,4,0
37521000,3,4,0
37522000,1,3,1
37523000,1,2,0
37524000,2,4,0
37525000,3,4,0
37526000,2,4,0
37527000,2,4,0
37528000,1,4,0
37529000,1,4,0
37530000,1,3,1
37531000,2,3,1
37532000,1,3,0
37533000,1,2,1
37534000,2,3,0
37535000,2,3,0
37536000,1,3,0
37537000,1,4,0
37538000,2,3,0
37539000,2,4,0
37540000,1,3,0
37541000,2,4,0
37542000,3,4,1
37543000,2,3,0
37544000,1,4,0
37545000,1,2,1
37546000,1,2,1
37547000,1,3,0
37548000,1,4,0
37549000,1,2,1
37550000,1,3,0
37551000,2,3,0
37552000,1,4,0
37553000,1,4,0
37554000,2,4,0
37555000,1,2,1
37556000,3,4,1
37557000,1,4,0
37558000,1,2,1
37559000,1,3,0
37560000,1,2,1
37561000,2,3,0
37562000,3,4,0
37563000,1,2,1
37564000,1,3,0
37565000,1,4,0
37566000,2,3,0
37567000,2,3,0
37568000,1,2,0
37569000,1,4,0
37570000,1,2,0
37571000,1,2,0
37572000,2,3,0
37573000,2,4,0
37574000,3,4,1
37575000,2,4,0
37576000,3,4,1
37577000,2,3,0
37578000,1,2,1
37579000,2,4,0
37580000,2,4,0
37581000,3,4,1
37582000,1,4,0
37583000,3,4,1
37584000,2,3,0
37585000,1,4,0
37586000,1,4,0
37587000,1,4,0
37588000,1,4,0
37589000,2,3,0
37590000,1,2,1
37591000,1,2,1
37592000,2,4,0
37593000,1,3,0
37594000,1,4,0
37595000,1,4,0
37596000,2,4,0
37597000,3,4,0
37598000,2,4,0
37599000,1,3,0
37600000,1,3,0
37601000,2,3,0
37602000,1,3,0
37603000,2,4,0
37604000,3,4,1
37605000,2,3,0
37606000,1,3,0
37607000,2,3,1
37608000,1,3,1
37609000,2,3,1
37610000,1,3,0
37611000,1,4,0
37612000,2,4,0
37613000,2,4,0
37614000,2,3,0
37615000,1,4,0
37616000,1,4,0
37617000,2,4,0
37618000,1,3,0
37619000,1,2,1
37620000,2,4,0
37621000,1,4,0
37622000,2,4,0
37623000,2,3,0
37624000,1,3,0
37625000,1,2,1
37626000,1,3,0
37627000,2,4,0
37628000,1,3,0
37629000,1,2,1
37630000,2,3,0
37631000,1,2,1
37632000,2,4,0
37633000,2,3,0
37634000,2,3,0
37635000,1,4,0
37636000,1,2,1
37637000,1,2,1
37638000,1,2,1
37639000,1,3,0
37640000,2,3,0
37641000,1,2,1
37642000,1,2,1
37643000,3,4,1
37644000,1,4,0
37645000,2,3,1
37646000,1,3,1
37647000,2,4,0
37648000,2,4,0
37649000,3,4,0
37650000,2,3,1
37651000,1,4,0
37652000,1,4,0
37653000,2,4,0
37654000,1,3,0
37655000,3,4,1
37656000,1,3,0
37657000,3,4,1
37658000,3,4,0
37659000,2,3,0
37660000,2,3,0
37661000,3,4,0
37662000,1,4,0
37663000,3,4,0
37664000,2,3,0
37665000,1,4,0
37666000,2,3,1
37667000,1,4,0
37668000,1,4,0
37669000,3,4,0
37670000,1,4,0
37671000,2,3,1
37672000,1,3,0
37673000,3,4,0
37674000,2,3,0
37675000,1,2,1
37676000,3,4,1
37677000,1,4,0
37678000,3,4,1
37679000,1,2,1
37680000,2,3,0
37681000,1,2,1
37682000,1,2,1
37683000,1,3,0
37684000,1,4,0
37685000,1,4,0
37686000,3,4,0
37687000,1,3,0
37688000,1,4,0
37689000,1,3,0
37690000,3,4,0
37691000,1,3,0
37692000,2,4,0
37693000,2,4,0
37694000,2,4,0
37695000,2,3,0
37696000,1,3,0
37697000,2,4,0
37698000,2,4,0
37699000,1,3,0
37700000,1,3,0
37701000,3,4,1
37702000,1,3,0
37703000,1,4,0
37704000,2,3,0
37705000,1,3,0
37706000,3,4,1
37707000,2,3,0
37708000,2,3,0
37709000,1,2,0
37710000,2,4,0
37711000,2,3,0
37712000,1,4,0
37713000,3,4,1
37714000,1,3,0
37715000,2,4,0
37716000,1,2,0
37717000,1,4,0
37718000,1,2,1
37719000,1,2,1
37720000,2,3,0
37721000,1,4,0
37722000,2,3,0
37723000,3,4,1
37724000,1,3,0
37725000,2,3,0
37726000,2,3,0
37727000,2,4,0
37728000,2,3,0
37729000,1,4,0
37730000,1,4,0
37731000,1,4,0
37732000,1,4,0
37733000,1,3,0
37734000,1,4,0
37735000,2,3,0
37736000,3,4,0
37737000,2,4,0
37738000,2,4,0
37739000,1,2,1
37740000,3,4,0
37741000,3,4,0
37742000,1,4,0
37743000,1,3,0
37744000,1,3,0
37745000,3,4,0
37746000,1,3,0
37747000,2,4,0
37748000,3,4,0
37749000,1,4,0
37750000,1,3,0
37751000,3,4,0
37752000,2,4,0
37753000,3,4,1
37754000,2,4,0
37755000,2,3,0
37756000,1,4,0
37757000,2,3,0
37758000,1,2,1
37759000,1,3,0
37760000,1,3,0
37761000,2,4,0
37762000,3,4,1
37763000,3,4,0
37764000,1,2,1
37765000,2,4,0
37766000,1,2,1
37767000,2,4,0
37768000,2,4,0
37769000,2,3,0
37770000,1,4,0
37771000,2,4,0
37772000,1,3,0
37773000,1,3,0
37774000,2,4,0
37775000,1,2,0
37776000,2,3,0
37777000,3,4,0
37778000,3,4,0
37779000,2,4,0
37780000,2,3,0
37781000,1,2,1
37782000,2,3,0
37783000,2,4,0
37784000,3,4,0
37785000,2,3,0
37786000,1,3,0
37787000,3,4,1
37788000,1,3,0
37789000,2,3,0
37790000,3,4,1
37791000,3,4,0
37792000,1,4,0
37793000,3,4,1
37794000,1,4,0
37795000,1,2,1
37796000,3,4,1
37797000,1,3,0
37798000,1,3,0
37799000,2,4,0
37800000,3,4,0
37801000,2,3,0
37802000,3,4,0
37803000,2,4,0
37804000,1,2,1
37805000,1,3,0
37806000,2,3,1
37807000,3,4,0
37808000,3,4,0
37809000,2,3,1
37810000,1,4,0
37811000,1,2,1
37812000,1,2,1
37813000,2,4,0
37814000,2,4,0
37815000,1,3,0
37816000,2,3,0
37817000,1,2,1
37818000,1,2,1
37819000,2,3,0
37820000,1,2,1
37821000,3,4,0
37822000,3,4,1
37823000,1,3,0
37824000,1,2,1
37825000,1,4,0
37826000,1,4,0
37827000,1,4,0
37828000,2,4,0
37829000,3,4,1
37830000,3,4,0
37831000,2,4,0
37832000,1,2,1
37833000,2,4,0
37834000,1,4,0
37835000,1,4,0
37836000,1,3,0
37837000,1,3,0
37838000,3,4,1
37839000,2,4,0
37840000,2,4,0
37841000,1,4,0
37842000,3,4,1
37843000,2,4,0
37844000,1,3,0
37845000,1,3,0
37846000,1,2,0
37847000,3,4,0
37848000,1,3,0
37849000,1,3,0
37850000,2,4,0
37851000,1,4,0
37852000,2,3,0
37853000,2,3,1
37854000,3,4,0
37855000,3,4,0
37856000,3,4,0
37857000,2,4,0
37858000,2,3,1
37859000,3,4,1
37860000,1,2,0
37861000,2,4,0
37862000,1,3,0
37863000,1,3,0
37864000,1,3,0
37865000,1,4,0
37866000,3,4,1
37867000,1,3,0
37868000,1,4,0
37869000,1,4,0
37870000,1,4,0
37871000,1,4,0
37872000,1,4,0
37873000,1,3,0
37874000,2,4,0
37875000,1,2,1
37876000,2,3,1
37877000,2,4,1
37878000,3,4,0
37879000,2,4,1
37880000,2,3,1
37881000,1,4,0
37882000,2,3,0
37883000,3,4,0
37884000,2,4,0
37885000,1,4,0
37886000,2,3,0
37887000,1,2,1
37888000,3,4,0
37889000,1,4,0
37890000,1,2,1
37891000,1,4,0
37892000,3,4,0
37893000,3,4,0
37894000,3,4,0
37895000,2,4,0
37896000,2,3,1
37897000,2,3,1
37898000,1,4,0
37899000,2,4,0
37900000,2,3,0
37901000,1,4,0
37902000,2,4,0
37903000,1,3,0
37904000,2,3,0
37905000,2,4,0
37906000,1,3,0
37907000,1,3,0
37908000,2,3,0
37909000,1,2,1
37910000,1,2,1
37911000,1,2,1
37912000,2,3,0
37913000,3,4,0
37914000,2,4,0
37915000,1,2,1
37916000,2,3,1
37917000,3,4,0
37918000,2,4,0
37919000,2,3,1
37920000,1,4,0
37921000,1,4,0
37922000,1,3,0
37923000,2,4,0
37924000,2,4,0
37925000,2,4,0
37926000,2,4,0
37927000,2,4,0
37928000,1,4,0
37929000,3,4,0
37930000,3,4,0
37931000,2,3,0
37932000,3,4,1
37933000,2,4,0
37934000,3,4,1
37935000,2,3,0
37936000,1,4,0
37937000,1,4,0
37938000,2,3,0
37939000,2,4,0
37940000,1,3,0
37941000,1,2,1
37942000,3,4,0
37943000,2,4,0
37944000,1,3,0
37945000,1,4,0
37946000,2,4,0
37947000,2,3,0
37948000,1,2,0
37949000,2,3,0
37950000,1,4,0
37951000,2,4,0
37952000,1,2,0
37953000,2,3,0
37954000,2,4,0
37955000,3,4,0
37956000,3,4,0
37957000,2,3,0
37958000,3,4,0
37959000,2,4,0
37960000,1,2,1
37961000,1,3,0
37962000,3,4,0
37963000,1,2,1
37964000,1,3,0
37965000,1,4,0
37966000,1,4,0
37967000,1,4,0
37968000,1,3,0
37969000,1,4,0
37970000,1,2,0
37971000,3,4,1
37972000,3,4,1
37973000,1,4,0
37974000,1,3,0
37975000,1,2,1
37976000,1,4,0
37977000,3,4,1
37978000,2,3,0
37979000,3,4,1
37980000,1,2,1
37981000,2,4,0
37982000,1,3,0
37983000,1,2,1
37984000,2,4,0
37985000,1,4,0
37986000,1,3,0
37987000,1,2,1
37988000,1,2,0
37989000,2,4,0
37990000,1,3,0
37991000,2,3,0
37992000,3,4,0
37993000,1,3,0
37994000,1,3,0
37995000,2,3,0
37996000,1,2,1
37997000,3,4,1
37998000,2,4,0
37999000,2,3,0
38000000,1,3,0
38001000,2,3,0
38002000,1,2,1
38003000,1,2,1
38004000,2,4,0
38005000,1,4,0
38006000,1,3,0
38007000,1,3,0
38008000,1,2,1
38009000,1,3,0
38010000,2,4,0
38011000,1,3,0
38012000,1,4,0
38013000,1,4,0
38014000,1,3,0
38015000,1,2,1
38016000,1,3,0
38017000,1,3,0
38018000,1,3,0
38019000,1,4,0
38020000,3,4,1
38021000,2,4,0
38022000,2,4,0
38023000,2,3,1
38024000,1,4,0
38025000,2,3,1
38026000,1,4,0
38027000,1,2,1
38028000,1,2,1
38029000,1,2,1
38030000,1,4,0
38031000,1,3,0
38032000,2,4,0
38033000,2,3,0
38034000,1,2,1
38035000,2,4,0
38036000,1,2,1
38037000,2,3,1
38038000,2,4,0
38039000,1,2,0
38040000,1,4,0
38041000,2,4,0
38042000,2,3,1
38043000,1,2,1
38044000,1,2,1
38045000,1,3,0
38046000,3,4,0
38047000,3,4,0
38048000,3,4,1
38049000,1,2,1
38050000,3,4,1
38051000,3,4,0
38052000,3,4,0
38053000,2,4,0
38054000,1,4,0
38055000,1,2,1
38056000,1,3,0
38057000,2,3,0
38058000,1,2,0
38059000,1,4,0
38060000,1,3,0
38061000,2,4,0
38062000,2,3,0
38063000,1,4,0
38064000,1,3,0
38065000,3,4,0
38066000,2,4,0
38067000,1,3,0
38068000,1,4,0
38069000,1,4,0
38070000,2,4,0
38071000,2,3,0
38072000,3,4,0
38073000,1,4,0
38074000,3,4,0
38075000,1,3,0
38076000,1,2,0
38077000,1,3,0
38078000,3,4,0
38079000,1,4,0
38080000,2,3,0
38081000,1,4,0
38082000,1,4,0
38083000,1,4,0
38084000,1,3,0
38085000,1,2,1
38086000,1,4,0
38087000,2,4,0
38088000,2,3,0
38089000,3,4,0
38090000,1,3,0
38091000,1,2,1
38092000,1,3,0
38093000,1,4,0
38094000,3,4,1
38095000,1,4,0
38096000,3,4,1
38097000,1,2,1
38098000,1,4,0
38099000,2,4,0
38100000,3,4,0
38101000,1,2,1
38102000,2,4,0
38103000,1,4,0
38104000,1,2,0
38105000,1,3,0
38106000,1,2,0
38107000,1,3,0
38108000,2,4,0
38109000,1,2,1
38110000,3,4,0
38111000,1,4,0
38112000,1,2,1
38113000,2,4,0
38114000,2,4,0
38115000,1,2,0
38116000,1,4,0
38117000,1,2,1
38118000,2,3,1
38119000,3,4,0
38120000,1,2,0
38121000,1,4,0
38122000,1,4,0
38123000,3,4,0
38124000,1,2,0
38125000,3,4,0
38126000,1,2,0
38127000,1,4,0
38128000,2,3,1
38129000,1,2,1
38130000,1,4,0
38131000,2,4,0
38132000,2,3,0
38133000,3,4,0
38134000,1,3,0
38135000,3,4,0
38136000,2,4,0
38137000,2,3,0
38138000,2,3,0
38139000,1,4,0
38140000,3,4,0
38141000,3,4,0
38142000,3,4,0
38143000,2,4,0
38144000,3,4,0
38145000,2,3,1
38146000,1,4,0
38147000,1,2,0
38148000,2,3,1
38149000,2,3,0
38150000,1,4,0
38151000,2,3,0
38152000,3,4,1
38153000,2,3,0
38154000,2,3,1
38155000,1,2,0
38156000,1,4,0
38157000,1,2,0
38158000,3,4,0
38159000,1,4,0
38160000,1,4,0
38161000,2,3,1
38162000,2,4,0
38163000,3,4,1
38164000,1,3,0
38165000,2,4,0
38166000,1,3,0
38167000,2,4,0
38168000,2,3,0
38169000,1,2,1
38170000,1,2,1
38171000,3,4,0
38172000,3,4,0
38173000,2,4,0
38174000,1,4,0
38175000,3,4,0
38176000,2,4,0
38177000,2,4,0
38178000,1,3,0
38179000,1,2,0
38180000,1,4,0
38181000,2,3,0
38182000,1,4,0
38183000,1,3,0
38184000,2,3,0
38185000,1,4,0
38186000,1,2,0
38187000,1,3,0
38188000,2,4,0
38189000,3,4,1
38190000,2,4,0
38191000,1,2,1
38192000,1,4,0
38193000,2,4,0
38194000,3,4,1
38195000,1,3,0
38196000,1,2,1
38197000,2,3,0
38198000,1,4,0
38199000,1,2,1
38200000,1,2,1
38201000,1,2,1
38202000,1,4,0
38203000,2,3,0
38204000,3,4,1
38205000,2,4,0
38206000,1,4,0
38207000,2,3,0
38208000,3,4,1
38209000,1,2,1
38210000,1,4,0
38211000,2,4,0
38212000,3,4,0
38213000,1,3,0
38214000,1,3,0
38215000,1,4,0
38216000,2,3,0
38217000,1,2,1
38218000,3,4,0
38219000,2,4,0
38220000,2,4,0
38221000,1,4,0
38222000,2,3,0
38223000,1,2,1
38224000,1,3,0
38225000,1,2,1
38226000,2,4,0
38227000,1,2,1
38228000,3,4,0
38229000,1,2,0
38230000,3,4,0
38231000,1,4,0
38232000,1,2,1
38233000,1,3,0
38234000,2,3,0
38235000,3,4,1
38236000,3,4,1
38237000,3,4,1
38238000,2,4,0
38239000,1,4,0
38240000,2,3,0
38241000,2,3,0
38242000,1,3,0
38243000,1,2,1
38244000,3,4,1
38245000,3,4,0
38246000,1,2,0
38247000,1,3,0
38248000,3,4,0
38249000,2,4,0
38250000,1,3,0
38251000,2,4,0
38252000,1,4,0
38253000,3,4,0
38254000,1,3,0
38255000,3,4,0
38256000,1,2,1
38257000,1,2,1
38258000,1,3,0
38259000,2,4,0
38260000,3,4,0
38261000,1,3,0
38262000,1,2,0
38263000,2,3,0
38264000,3,4,0
38265000,1,4,0
38266000,3,4,0
38267000,3,4,0
38268000,2,4,0
38269000,2,3,0
38270000,3,4,0
38271000,1,4,0
38272000,2,4,0
38273000,1,2,0
38274000,2,4,0
38275000,1,3,0
38276000,2,4,0
38277000,2,4,0
38278000,1,2,1
38279000,3,4,0
38280000,2,4,0
38281000,3,4,0
38282000,1,2,1
38283000,1,4,0
38284000,2,4,0
38285000,2,3,0
38286000,2,4,0
38287000,2,4,0
38288000,2,3,0
38289000,1,2,1
38290000,2,4,0
38291000,3,4,0
38292000,1,3,0
38293000,1,4,0
38294000,2,4,0
38295000,1,3,0
38296000,2,3,0
38297000,1,4,0
38298000,1,4,0
38299000,1,2,1
38300000,3,4,0
38301000,3,4,0
38302000,1,3,0
38303000,3,4,0
38304000,3,4,0
38305000,1,4,0
38306000,2,3,0
38307000,2,4,0
38308000,1,3,0
38309000,1,2,1
38310000,2,3,0
38311000,2,3,0
38312000,2,4,0
38313000,1,2,1
38314000,1,3,0
38315000,2,3,0
38316000,1,3,0
38317000,1,4,0
38318000,3,4,0
38319000,1,3,0
38320000,1,4,0
38321000,1,4,0
38322000,3,4,1
38323000,1,2,0
38324000,2,3,0
38325000,2,3,0
38326000,1,3,0
38327000,1,4,0
38328000,1,2,1
38329000,1,4,0
38330000,2,3,0
38331000,2,4,0
38332000,1,4,0
38333000,1,4,0
38334000,1,4,0
38335000,1,3,0
38336000,1,2,1
38337000,1,2,1
38338000,3,4,1
38339000,3,4,1
38340000,1,4,0
38341000,1,2,1
38342000,1,4,0
38343000,1,3,0
38344000,1,2,0
38345000,2,3,1
38346000,1,2,0
38347000,1,4,0
38348000,1,3,0
38349000,3,4,0
38350000,1,4,0
38351000,3,4,0
38352000,2,3,1
38353000,2,4,1
38354000,1,2,0
38355000,1,3,0
38356000,3,4,1
38357000,1,3,0
38358000,2,4,0
38359000,1,2,0
38360000,2,4,0
38361000,1,4,0
38362000,2,3,1
38363000,3,4,0
38364000,3,4,1
38365000,2,3,1
38366000,1,4,0
38367000,1,4,0
38368000,3,4,0
38369000,1,3,0
38370000,2,4,1
38371000,1,4,0
38372000,2,4,0
38373000,1,2,0
38374000,1,3,0
38375000,2,4,1
38376000,1,4,0
38377000,1,4,0
38378000,2,3,1
38379000,2,4,0
38380000,2,3,0
38381000,1,3,0
38382000,1,3,0
38383000,2,4,0
38384000,1,2,1
38385000,1,4,0
38386000,1,2,1
38387000,1,2,0
38388000,2,3,0
38389000,1,3,0
38390000,1,2,1
38391000,1,3,0
38392000,3,4,1
38393000,2,3,0
38394000,2,4,0
38395000,2,3,0
38396000,1,2,1
38397000,3,4,0
38398000,1,4,0
38399000,1,2,1
38400000,1,3,0
38401000,1,3,0
38402000,2,4,0
38403000,3,4,0
38404000,1,4,0
38405000,2,3,1
38406000,3,4,0
38407000,1,3,1
38408000,2,4,0
38409000,1,3,0
38410000,1,2,0
38411000,1,2,0
38412000,1,2,0
38413000,1,4,0
38414000,1,4,0
38415000,1,2,0
38416000,2,4,0
38417000,1,3,1
38418000,1,3,1
38419000,1,4,0
38420000,2,4,0
38421000,1,3,1
38422000,3,4,0
38423000,1,2,0
38424000,3,4,0
38425000,1,2,0
38426000,1,4,0
38427000,3,4,0
38428000,3,4,0
38429000,3,4,0
38430000,1,3,1
38431000,2,3,1
38432000,3,4,1
38433000,1,3,0
38434000,1,2,1
38435000,1,4,0
38436000,3,4,1
38437000,3,4,0
38438000,1,4,0
38439000,2,4,0
38440000,2,3,0
38441000,3,4,0
38442000,1,3,0
38443000,1,2,1
38444000,2,4,0
38445000,1,4,0
38446000,3,4,1
38447000,2,3,0
38448000,2,4,0
38449000,2,3,0
38450000,1,3,0
38451000,2,3,0
38452000,3,4,1
38453000,2,3,0
38454000,2,3,0
38455000,2,3,0
38456000,2,4,0
38457000,2,4,0
38458000,3,4,0
38459000,1,2,1
38460000,3,4,0
38461000,1,3,0
38462000,3,4,0
38463000,2,4,0
38464000,3,4,0
38465000,2,3,0
38466000,1,4,0
38467000,1,4,0
38468000,1,4,0
38469000,1,2,1
38470000,1,4,0
38471000,1,2,0
38472000,2,3,0
38473000,1,3,0
38474000,1,4,0
38475000,2,4,0
38476000,2,3,0
38477000,1,4,0
38478000,2,3,0
38479000,2,4,0
38480000,1,4,0
38481000,1,3,0
38482000,1,3,0
38483000,1,3,0
38484000,1,4,0
38485000,1,2,0
38486000,2,3,0
38487000,2,4,0
38488000,2,3,0
38489000,2,4,0
38490000,1,3,0
38491000,2,3,0
38492000,1,3,0
38493000,3,4,0
38494000,1,3,0
38495000,3,4,0
38496000,1,3,0
38497000,1,2,1
38498000,2,4,0
38499000,1,3,0
38500000,1,3,0
38501000,2,3,0
38502000,1,4,0
38503000,1,2,1
38504000,2,4,0
38505000,1,4,0
38506000,1,3,0
38507000,1,4,0
38508000,1,4,0
38509000,1,4,0
38510000,1,2,0
38511000,1,3,0
38512000,1,2,0
38513000,1,4,0
38514000,1,3,0
38515000,1,2,0
38516000,1,4,0
38517000,3,4,0
38518000,1,4,0
38519000,2,3,0
38520000,2,4,0
38521000,2,3,0
38522000,1,4,0
38523000,1,2,1
38524000,1,2,1
38525000,3,4,0
38526000,1,4,0
38527000,1,2,1
38528000,2,3,0
38529000,2,4,0
38530000,2,4,0
38531000,1,3,0
38532000,2,4,0
38533000,1,4,0
38534000,2,3,0
38535000,1,4,0
38536000,2,3,0
38537000,2,4,0
38538000,1,3,0
38539000,1,3,0
38540000,3,4,0
38541000,2,4,0
38542000,1,2,1
38543000,3,4,1
38544000,1,3,0
38545000,2,3,0
38546000,1,3,0
38547000,1,2,1
38548000,1,2,1
38549000,3,4,1
38550000,1,3,0
38551000,1,2,1
38552000,1,3,0
38553000,1,3,0
38554000,2,3,0
38555000,1,4,0
38556000,3,4,0
38557000,1,3,0
38558000,2,4,0
38559000,1,4,0
38560000,1,3,0
38561000,2,4,0
38562000,3,4,0
38563000,1,4,0
38564000,1,2,1
38565000,1,2,1
38566000,1,2,1
38567000,1,2,1
38568000,3,4,0
38569000,2,3,0
38570000,3,4,0
38571000,2,3,0
38572000,2,4,0
38573000,3,4,0
38574000,1,3,0
38575000,1,3,0
38576000,1,3,1
38577000,1,4,0
38578000,2,3,1
38579000,1,3,1
38580000,2,4,0
38581000,3,4,0
38582000,3,4,0
38583000,3,4,1
38584000,1,2,1
38585000,1,3,0
38586000,1,4,0
38587000,2,3,0
38588000,3,4,1
38589000,1,2,1
38590000,2,4,0
38591000,1,2,0
38592000,1,2,1
38593000,2,3,0
38594000,2,4,0
38595000,1,4,0
38596000,1,4,0
38597000,1,2,1
38598000,2,3,0
38599000,1,3,0
38600000,1,3,0
38601000,2,4,0
38602000,1,3,0
38603000,1,2,1
38604000,3,4,0
38605000,2,3,0
38606000,1,4,0
38607000,1,4,0
38608000,1,4,0
38609000,1,4,0
38610000,1,4,0
38611000,2,4,0
38612000,1,2,1
38613000,1,2,1
38614000,2,4,0
38615000,1,4,0
38616000,2,3,1
38617000,2,3,1
38618000,1,2,1
38619000,1,3,0
38620000,2,4,0
38621000,3,4,0
38622000,3,4,0
38623000,2,4,0
38624000,1,3,0
38625000,1,4,0
38626000,2,3,0
38627000,1,2,1
38628000,1,2,1
38629000,1,4,0
38630000,3,4,0
38631000,2,3,0
38632000,1,2,1
38633000,3,4,1
38634000,1,4,0
38635000,1,3,0
38636000,2,4,0
38637000,2,4,0
38638000,1,4,0
38639000,1,2,1
38640000,3,4,1
38641000,2,3,1
38642000,1,3,0
38643000,2,3,1
38644000,1,2,1
38645000,3,4,0
38646000,2,3,0
38647000,1,3,0
38648000,3,4,1
38649000,1,3,0
38650000,2,4,1
38651000,2,4,1
38652000,3,4,1
38653000,1,4,0
38654000,1,2,1
38655000,3,4,0
38656000,1,4,0
38657000,1,2,0
38658000,2,4,0
38659000,2,4,0
38660000,1,2,0
38661000,2,4,0
38662000,1,2,0
38663000,1,3,0
38664000,2,4,0
38665000,2,3,0
38666000,1,2,1
38667000,1,2,1
38668000,1,2,0
38669000,1,2,0
38670000,1,3,0
38671000,1,3,0
38672000,3,4,1
38673000,2,3,0
38674000,1,3,0
38675000,3,4,1
38676000,3,4,1
38677000,2,4,0
38678000,1,2,1
38679000,1,2,1
38680000,2,4,1
38681000,1,2,1
38682000,1,2,1
38683000,1,2,0
38684000,2,3,1
38685000,1,4,0
38686000,1,4,0
38687000,1,3,0
38688000,1,3,0
38689000,3,4,1
38690000,3,4,0
38691000,1,4,0
38692000,3,4,0
38693000,2,3,1
38694000,2,3,0
38695000,3,4,1
38696000,2,3,0
38697000,2,3,0
38698000,1,3,0
38699000,3,4,1
38700000,1,3,0
38701000,2,3,0
38702000,2,3,0
38703000,2,3,0
38704000,1,2,0
38705000,3,4,1
38706000,1,3,0
38707000,2,4,0
38708000,3,4,1
38709000,3,4,1
38710000,3,4,0
38711000,1,2,0
38712000,3,4,0
38713000,3,4,0
38714000,2,4,0
38715000,2,4,0
38716000,2,3,0
38717000,1,3,0
38718000,1,4,0
38719000,1,2,0
38720000,1,3,0
38721000,1,4,0
38722000,3,4,0
38723000,1,4,0
38724000,1,3,0
38725000,1,2,0
38726000,1,4,0
38727000,1,2,1
38728000,1,2,1
38729000,3,4,0
38730000,1,2,1
38731000,1,2,1
38732000,3,4,1
38733000,1,3,0
38734000,1,2,0
38735000,1,3,0
38736000,2,3,0
38737000,2,4,0
38738000,1,2,0
38739000,3,4,1
38740000,2,4,0
38741000,1,4,0
38742000,1,2,1
38743000,2,3,0
38744000,2,4,0
38745000,1,4,0
38746000,2,3,0
38747000,2,4,0
38748000,1,3,0
38749000,3,4,0
38750000,3,4,0
38751000,1,4,0
38752000,1,2,1
38753000,2,4,0
38754000,1,2,0
38755000,2,4,0
38756000,3,4,0
38757000,1,2,1
38758000,3,4,0
38759000,3,4,1
38760000,3,4,1
38761000,1,4,0
38762000,3,4,1
38763000,3,4,1
38764000,1,4,0
38765000,1,3,1
38766000,1,3,1
38767000,2,3,0
38768000,1,4,0
38769000,1,2,1
38770000,2,4,0
38771000,2,3,0
38772000,3,4,0
38773000,1,3,0
38774000,1,2,1
38775000,1,4,0
38776000,1,4,0
38777000,2,3,0
38778000,1,2,1
38779000,2,4,0
38780000,1,2,1
38781000,2,4,0
38782000,2,4,0
38783000,3,4,0
38784000,2,3,0
38785000,2,4,0
38786000,2,3,0
38787000,1,3,0
38788000,1,4,0
38789000,2,3,0
38790000,2,4,0
38791000,1,2,1
38792000,2,3,0
38793000,1,3,0
38794000,2,3,0
38795000,1,2,1
38796000,1,2,1
38797000,1,2,1
38798000,2,3,0
38799000,2,4,0
38800000,2,4,0
38801000,1,3,0
38802000,1,2,1
38803000,1,3,0
38804000,2,3,0
38805000,1,2,0
38806000,3,4,0
38807000,1,4,0
38808000,1,3,0
38809000,1,2,1
38810000,3,4,1
38811000,1,4,0
38812000,2,3,0
38813000,3,4,1
38814000,1,2,1
38815000,1,3,0
38816000,1,3,0
38817000,1,4,0
38818000,1,3,0
38819000,3,4,1
38820000,1,2,0
38821000,1,3,0
38822000,1,2,1
38823000,1,4,0
38824000,3,4,1
38825000,1,4,0
38826000,2,3,0
38827000,1,4,0
38828000,1,2,1
38829000,1,2,1
38830000,2,4,0
38831000,1,2,1
38832000,1,3,0
38833000,1,3,0
38834000,2,4,0
38835000,1,4,0
38836000,1,3,0
38837000,3,4,0
38838000,2,4,0
38839000,1,3,0
38840000,1,3,0
38841000,1,2,1
38842000,1,4,0
38843000,1,3,0
38844000,3,4,0
38845000,1,4,0
38846000,2,4,0
38847000,2,3,0
38848000,2,4,0
38849000,1,2,1
38850000,1,2,1
38851000,2,3,0
38852000,2,3,0
38853000,1,4,0
38854000,3,4,1
38855000,3,4,1
38856000,1,2,1
38857000,1,4,0
38858000,2,4,0
38859000,2,3,1
38860000,1,4,0
38861000,1,3,0
38862000,3,4,0
38863000,1,2,0
38864000,2,4,0
38865000,2,4,0
38866000,1,4,0
38867000,1,4,0
38868000,1,2,0
38869000,1,3,0
38870000,1,2,0
38871000,2,3,1
38872000,3,4,1
38873000,2,4,0
38874000,3,4,1
38875000,1,3,0
38876000,1,4,0
38877000,1,4,0
38878000,3,4,0
38879000,1,2,1
38880000,1,2,1
38881000,1,3,0
38882000,1,2,1
38883000,2,4,0
38884000,1,2,1
38885000,1,4,0
38886000,2,3,0
38887000,1,2,1
38888000,2,3,0
38889000,3,4,0
38890000,2,4,0
38891000,2,3,0
38892000,2,3,0
38893000,2,3,0
38894000,2,4,0
38895000,2,3,0
